"pop" "chrom" "phys_assembly" "gen_assembly" "gen_dist" "phys_dist" "rrate"
"LSSWE" "HiC_scaffold_18" 14535429 51.636 0.56 397174 1.41
"LSSWE" "HiC_scaffold_18" 14829687 52.449 0.81 294258 2.753
"LSSWE" "HiC_scaffold_18" 15098587 52.449 0 268900 0
"LSSWE" "HiC_scaffold_18" 15196883 52.449 0 98296 0
"LSSWE" "HiC_scaffold_18" 15345629 52.449 0 148746 0
"LSSWE" "HiC_scaffold_18" 15888562 52.449 0 542933 0
"LSSWE" "HiC_scaffold_18" 17253138 52.449 0 1364576 0
"LSSWE" "HiC_scaffold_19" 156509 0 NA NA NA
"LSSWE" "HiC_scaffold_19" 2210010 0 0 2053501 0
"LSSWE" "HiC_scaffold_19" 2306128 0 0 96118 0
"LSSWE" "HiC_scaffold_19" 2540532 3.43 3.43 234404 14.633
"LSSWE" "HiC_scaffold_19" 2802815 3.43 0 262283 0
"LSSWE" "HiC_scaffold_19" 2804768 3.43 0 1953 0
"LSSWE" "HiC_scaffold_19" 2841865 3.43 0 37097 0
"LSSWE" "HiC_scaffold_19" 2956357 10.86 7.43 114492 64.895
"LSSWE" "HiC_scaffold_19" 2992874 11.416 0.56 36517 15.335
"LSSWE" "HiC_scaffold_19" 3247672 11.416 0 254798 0
"LSSWE" "HiC_scaffold_19" 4273451 11.416 0 1025779 0
"LSSWE" "HiC_scaffold_19" 5520122 11.972 0.56 1246671 0.449
"LSSWE" "HiC_scaffold_19" 5520689 11.972 0 567 0
"LSSWE" "HiC_scaffold_19" 5530916 12.527 0.55 10227 53.779
"LSSWE" "HiC_scaffold_19" 5715976 13.644 1.12 185060 6.052
"LSSWE" "HiC_scaffold_19" 5734508 13.644 0 18532 0
"LSSWE" "HiC_scaffold_19" 5996731 17.603 3.96 262223 15.102
"LSSWE" "HiC_scaffold_19" 6120521 18.159 0.56 123790 4.524
"LSSWE" "HiC_scaffold_19" 6574710 18.715 0.56 454189 1.233
"LSSWE" "HiC_scaffold_19" 7085811 18.715 0 511101 0
"LSSWE" "HiC_scaffold_19" 7615580 23.342 4.63 529769 8.74
"LSSWE" "HiC_scaffold_19" 7787313 24.46 1.12 171733 6.522
"LSSWE" "HiC_scaffold_19" 7885968 26.701 2.24 98655 22.705
"LSSWE" "HiC_scaffold_19" 8170717 28.961 2.26 284749 7.937
"LSSWE" "HiC_scaffold_19" 8266862 30.078 1.12 96145 11.649
"LSSWE" "HiC_scaffold_19" 8631491 30.634 0.56 364629 1.536
"LSSWE" "HiC_scaffold_19" 8640099 32.319 1.69 8608 196.329
"LSSWE" "HiC_scaffold_19" 8656462 32.319 0 16363 0
"LSSWE" "HiC_scaffold_19" 9196903 34.005 1.69 540441 3.127
"LSSWE" "HiC_scaffold_19" 9267531 34.005 0 70628 0
"LSSWE" "HiC_scaffold_19" 9883739 34.561 0.56 616208 0.909
"LSSWE" "HiC_scaffold_19" 9981911 35.678 1.12 98172 11.409
"LSSWE" "HiC_scaffold_19" 10258015 36.233 0.55 276104 1.992
"LSSWE" "HiC_scaffold_19" 10382961 39.663 3.43 124946 27.452
"LSSWE" "HiC_scaffold_19" 10512990 39.663 0 130029 0
"LSSWE" "HiC_scaffold_19" 10684188 39.663 0 171198 0
"LSSWE" "HiC_scaffold_19" 10777672 39.663 0 93484 0
"LSSWE" "HiC_scaffold_19" 10978524 40.781 1.12 200852 5.576
"LSSWE" "HiC_scaffold_19" 11140477 41.892 1.11 161953 6.854
"LSSWE" "HiC_scaffold_19" 11161781 48.24 6.35 21304 298.066
"LSSWE" "HiC_scaffold_19" 11324951 48.24 0 163170 0
"LSSWE" "HiC_scaffold_19" 11707161 50.481 2.24 382210 5.861
"LSSWE" "HiC_scaffold_19" 11998763 51.593 1.11 291602 3.807
"LSSWE" "HiC_scaffold_19" 12198990 51.593 0 200227 0
"LSSWE" "HiC_scaffold_19" 12815685 52.406 0.81 616695 1.313
"LSSWE" "HiC_scaffold_19" 13456286 52.406 0 640601 0
"LSSWE" "HiC_scaffold_19" 13510264 52.406 0 53978 0
"LSSWE" "HiC_scaffold_19" 14695918 52.406 0 1185654 0
"LSSWE" "HiC_scaffold_19" 14835932 53.219 0.81 140014 5.785
"LSSWE" "HiC_scaffold_19" 15288863 53.219 0 452931 0
"LSSWE" "HiC_scaffold_19" 15457192 53.219 0 168329 0
"LSSWE" "HiC_scaffold_19" 15517192 54.271 1.05 60000 17.5
"LSSWE" "HiC_scaffold_19" 15572973 54.271 0 55781 0
"LSSWE" "HiC_scaffold_19" 15968532 54.271 0 395559 0
"LSSWE" "HiC_scaffold_19" 16230499 54.271 0 261967 0
"LSSWE" "HiC_scaffold_20" 207041 0 NA NA NA
"LSSWE" "HiC_scaffold_20" 728783 0 0 521742 0
"LSSWE" "HiC_scaffold_20" 1352817 2.041 2.04 624034 3.269
"LSSWE" "HiC_scaffold_20" 1547961 3.893 1.85 195144 9.48
"LSSWE" "HiC_scaffold_20" 1548343 3.893 0 382 0
"LSSWE" "HiC_scaffold_20" 2964211 4.811 0.92 1415868 0.65
"LSSWE" "HiC_scaffold_20" 3342445 6.663 1.85 378234 4.891
"LSSWE" "HiC_scaffold_20" 3364397 6.663 0 21952 0
"LSSWE" "HiC_scaffold_20" 3380666 8.492 1.83 16269 112.484
"LSSWE" "HiC_scaffold_20" 4277293 9.095 0.6 896627 0.669
"LSSWE" "HiC_scaffold_20" 4517280 9.095 0 239987 0
"LSSWE" "HiC_scaffold_20" 4725383 10.307 1.21 208103 5.814
"LSSWE" "HiC_scaffold_20" 4732226 11.519 1.21 6843 176.823
"LSSWE" "HiC_scaffold_20" 4829832 13.192 1.67 97606 17.11
"LSSWE" "HiC_scaffold_20" 5070039 17.693 4.5 240207 18.734
"LSSWE" "HiC_scaffold_20" 5166275 19.379 1.69 96236 17.561
"LSSWE" "HiC_scaffold_20" 6530846 21.052 1.67 1364571 1.224
"LSSWE" "HiC_scaffold_20" 6774312 21.052 0 243466 0
"LSSWE" "HiC_scaffold_20" 7259917 21.052 0 485605 0
"LSSWE" "HiC_scaffold_20" 7560823 26.906 5.85 300906 19.441
"LSSWE" "HiC_scaffold_20" 7571250 27.462 0.56 10427 53.707
"LSSWE" "HiC_scaffold_20" 7672754 29.147 1.68 101504 16.551
"LSSWE" "HiC_scaffold_20" 7683578 29.147 0 10824 0
"LSSWE" "HiC_scaffold_20" 8087806 29.703 0.56 404228 1.385
"LSSWE" "HiC_scaffold_20" 8130833 30.259 0.56 43027 13.015
"LSSWE" "HiC_scaffold_20" 8466654 31.932 1.67 335821 4.973
"LSSWE" "HiC_scaffold_20" 8634106 33.049 1.12 167452 6.688
"LSSWE" "HiC_scaffold_20" 9053214 34.166 1.12 419108 2.672
"LSSWE" "HiC_scaffold_20" 9229574 34.166 0 176360 0
"LSSWE" "HiC_scaffold_20" 9256655 34.166 0 27081 0
"LSSWE" "HiC_scaffold_20" 9492466 38.794 4.63 235811 19.634
"LSSWE" "HiC_scaffold_20" 9654660 39.911 1.12 162194 6.905
"LSSWE" "HiC_scaffold_20" 9885198 39.911 0 230538 0
"LSSWE" "HiC_scaffold_20" 10231660 39.911 0 346462 0
"LSSWE" "HiC_scaffold_20" 10329858 42.171 2.26 98198 23.015
"LSSWE" "HiC_scaffold_20" 11180837 45.013 2.84 850979 3.337
"LSSWE" "HiC_scaffold_20" 12049010 49.038 4.02 868173 4.63
"LSSWE" "HiC_scaffold_20" 12257789 49.038 0 208779 0
"LSSWE" "HiC_scaffold_20" 12350684 49.594 0.56 92895 6.028
"LSSWE" "HiC_scaffold_20" 12568398 49.594 0 217714 0
"LSSWE" "HiC_scaffold_20" 13019650 50.149 0.55 451252 1.219
"LSSWE" "HiC_scaffold_20" 13020183 50.149 0 533 0
"LSSWE" "HiC_scaffold_20" 13265091 50.149 0 244908 0
"LSSWE" "HiC_scaffold_20" 13491889 50.705 0.56 226798 2.469
"LSSWE" "HiC_scaffold_20" 14192535 51.261 0.56 700646 0.799
"LSSWE" "HiC_scaffold_20" 14219602 51.261 0 27067 0
"LSSWE" "HiC_scaffold_20" 14636846 51.261 0 417244 0
"LSSWE" "HiC_scaffold_20" 14886953 51.816 0.55 250107 2.199
"LSSWE" "HiC_scaffold_20" 15216985 51.816 0 330032 0
"LSSWE" "HiC_scaffold_20" 15320943 51.816 0 103958 0
"LSSWE" "HiC_scaffold_20" 15422141 51.816 0 101198 0
"LSSWE" "HiC_scaffold_20" 15893226 51.816 0 471085 0
"LSSWE" "HiC_scaffold_21" 2590254 0 NA NA NA
"LSSWE" "HiC_scaffold_21" 3543670 1.22 1.22 953416 1.28
"LSSWE" "HiC_scaffold_21" 3576025 1.22 0 32355 0
"LSSWE" "HiC_scaffold_21" 3629224 2.337 1.12 53199 21.053
"LSSWE" "HiC_scaffold_21" 3795522 3.448 1.11 166298 6.675
"LSSWE" "HiC_scaffold_21" 3987134 3.448 0 191612 0
"LSSWE" "HiC_scaffold_21" 4106318 3.448 0 119184 0
"LSSWE" "HiC_scaffold_21" 4187445 4.565 1.12 81127 13.806
"LSSWE" "HiC_scaffold_21" 4339445 4.565 0 152000 0
"LSSWE" "HiC_scaffold_21" 4860868 4.565 0 521423 0
"LSSWE" "HiC_scaffold_21" 5018406 6.826 2.26 157538 14.346
"LSSWE" "HiC_scaffold_21" 5429040 9.086 2.26 410634 5.504
"LSSWE" "HiC_scaffold_21" 5607206 9.086 0 178166 0
"LSSWE" "HiC_scaffold_21" 5733832 12.981 3.89 126626 30.72
"LSSWE" "HiC_scaffold_21" 6848287 14.099 1.12 1114455 1.005
"LSSWE" "HiC_scaffold_21" 6982372 16.94 2.84 134085 21.181
"LSSWE" "HiC_scaffold_21" 7205858 19.2 2.26 223486 10.112
"LSSWE" "HiC_scaffold_21" 8020530 20.886 1.69 814672 2.074
"LSSWE" "HiC_scaffold_21" 8218160 22.003 1.12 197630 5.667
"LSSWE" "HiC_scaffold_21" 8472774 22.003 0 254614 0
"LSSWE" "HiC_scaffold_21" 8481838 22.559 0.56 9064 61.783
"LSSWE" "HiC_scaffold_21" 8809503 24.819 2.26 327665 6.897
"LSSWE" "HiC_scaffold_21" 8831284 27.635 2.82 21781 129.471
"LSSWE" "HiC_scaffold_21" 9715133 30.477 2.84 883849 3.213
"LSSWE" "HiC_scaffold_21" 9977501 32.162 1.68 262368 6.403
"LSSWE" "HiC_scaffold_21" 10772179 35.004 2.84 794678 3.574
"LSSWE" "HiC_scaffold_21" 11214771 35.559 0.55 442592 1.243
"LSSWE" "HiC_scaffold_21" 11372559 35.559 0 157788 0
"LSSWE" "HiC_scaffold_21" 11476638 37.82 2.26 104079 21.714
"LSSWE" "HiC_scaffold_21" 12125119 38.375 0.55 648481 0.848
"LSSWE" "HiC_scaffold_21" 12622817 40.061 1.69 497698 3.396
"LSSWE" "HiC_scaffold_21" 12828788 41.746 1.69 205971 8.205
"LSSWE" "HiC_scaffold_21" 13652240 42.302 0.56 823452 0.68
"LSSWE" "HiC_scaffold_21" 13658510 42.302 0 6270 0
"LSSWE" "HiC_scaffold_21" 13897231 42.302 0 238721 0
"LSSWE" "HiC_scaffold_21" 14235397 42.302 0 338166 0
"LSSWE" "HiC_scaffold_21" 15028779 42.302 0 793382 0
"LSSWE" "HiC_scaffold_22" 457248 0 NA NA NA
"LSSWE" "HiC_scaffold_22" 784414 0 0 327166 0
"LSSWE" "HiC_scaffold_22" 833097 0 0 48683 0
"LSSWE" "HiC_scaffold_22" 885840 0 0 52743 0
"LSSWE" "HiC_scaffold_22" 1092846 0 0 207006 0
"LSSWE" "HiC_scaffold_22" 1170445 0.658 0.66 77599 8.505
"LSSWE" "HiC_scaffold_22" 1268642 5.895 5.24 98197 53.362
"LSSWE" "HiC_scaffold_22" 1747929 7.581 1.69 479287 3.526
"LSSWE" "HiC_scaffold_22" 2142106 14.693 7.11 394177 18.038
"LSSWE" "HiC_scaffold_22" 3508409 16.379 1.69 1366303 1.237
"LSSWE" "HiC_scaffold_22" 4582183 25.119 8.74 1073774 8.14
"LSSWE" "HiC_scaffold_22" 5122593 25.674 0.55 540410 1.018
"LSSWE" "HiC_scaffold_22" 5321695 27.909 2.23 199102 11.2
"LSSWE" "HiC_scaffold_22" 5681128 28.465 0.56 359433 1.558
"LSSWE" "HiC_scaffold_22" 7144748 31.895 3.43 1463620 2.344
"LSSWE" "HiC_scaffold_22" 7399302 31.895 0 254554 0
"LSSWE" "HiC_scaffold_22" 7850320 36.383 4.49 451018 9.955
"LSSWE" "HiC_scaffold_22" 8579487 36.383 0 729167 0
"LSSWE" "HiC_scaffold_22" 8719589 39.761 3.38 140102 24.125
"LSSWE" "HiC_scaffold_22" 9459522 40.878 1.12 739933 1.514
"LSSWE" "HiC_scaffold_22" 9567370 42.564 1.69 107848 15.67
"LSSWE" "HiC_scaffold_22" 9709944 43.681 1.12 142574 7.856
"LSSWE" "HiC_scaffold_22" 9931253 44.237 0.56 221309 2.53
"LSSWE" "HiC_scaffold_22" 10007348 44.237 0 76095 0
"LSSWE" "HiC_scaffold_22" 11148473 44.237 0 1141125 0
"LSSWE" "HiC_scaffold_22" 11301264 44.237 0 152791 0
"LSSWE" "HiC_scaffold_22" 11610506 44.792 0.55 309242 1.779
"LSSWE" "HiC_scaffold_22" 12193633 45.348 0.56 583127 0.96
"LSSWE" "HiC_scaffold_22" 12301830 45.904 0.56 108197 5.176
"LSSWE" "HiC_scaffold_22" 12324858 45.904 0 23028 0
"LSSWE" "HiC_scaffold_22" 12602757 46.459 0.55 277899 1.979
"LSSWE" "HiC_scaffold_22" 12800515 48.145 1.69 197758 8.546
"LSSWE" "HiC_scaffold_22" 13535963 49.262 1.12 735448 1.523
"LSSWE" "HiC_scaffold_22" 13638950 49.818 0.56 102987 5.438
"LSSWE" "HiC_scaffold_22" 13642725 49.818 0 3775 0
"LSSWE" "HiC_scaffold_22" 13821686 49.818 0 178961 0
"LSSWE" "HiC_scaffold_22" 14043375 49.818 0 221689 0
"LSSWE" "HiC_scaffold_22" 14308066 49.818 0 264691 0
"LSSWE" "HiC_scaffold_22" 14499029 49.818 0 190963 0
"LSSWE" "HiC_scaffold_22" 14524416 49.818 0 25387 0
"LSSWE" "HiC_scaffold_22" 14810647 49.818 0 286231 0
"LSSWE" "HiC_scaffold_23" 40193 0 NA NA NA
"LSSWE" "HiC_scaffold_23" 1314451 0 0 1274258 0
"LSSWE" "HiC_scaffold_23" 1506672 0 0 192221 0
"LSSWE" "HiC_scaffold_23" 1586670 1.212 1.21 79998 15.125
"LSSWE" "HiC_scaffold_23" 2808755 4.3 3.09 1222085 2.528
"LSSWE" "HiC_scaffold_23" 2974773 6.129 1.83 166018 11.023
"LSSWE" "HiC_scaffold_23" 3133966 7.341 1.21 159193 7.601
"LSSWE" "HiC_scaffold_23" 3209068 7.341 0 75102 0
"LSSWE" "HiC_scaffold_23" 4359523 7.341 0 1150455 0
"LSSWE" "HiC_scaffold_23" 4442022 7.341 0 82499 0
"LSSWE" "HiC_scaffold_23" 4624934 7.897 0.56 182912 3.062
"LSSWE" "HiC_scaffold_23" 5274694 12.424 4.53 649760 6.972
"LSSWE" "HiC_scaffold_23" 5992802 14.097 1.67 718108 2.326
"LSSWE" "HiC_scaffold_23" 6619487 18.082 3.99 626685 6.367
"LSSWE" "HiC_scaffold_23" 7079826 24.883 6.8 460339 14.772
"LSSWE" "HiC_scaffold_23" 7814301 25.994 1.11 734475 1.511
"LSSWE" "HiC_scaffold_23" 8027421 25.994 0 213120 0
"LSSWE" "HiC_scaffold_23" 8075617 25.994 0 48196 0
"LSSWE" "HiC_scaffold_23" 8178667 26.55 0.56 103050 5.434
"LSSWE" "HiC_scaffold_23" 8934298 26.55 0 755631 0
"LSSWE" "HiC_scaffold_23" 9173012 28.235 1.68 238714 7.038
"LSSWE" "HiC_scaffold_23" 9495170 33.473 5.24 322158 16.265
"LSSWE" "HiC_scaffold_23" 9555734 33.473 0 60564 0
"LSSWE" "HiC_scaffold_23" 10323420 40.536 7.06 767686 9.196
"LSSWE" "HiC_scaffold_23" 11191656 42.365 1.83 868236 2.108
"LSSWE" "HiC_scaffold_23" 11458574 53.001 10.64 266918 39.862
"LSSWE" "HiC_scaffold_23" 13156724 53.001 0 1698150 0
"LSSWE" "HiC_scaffold_23" 13741106 55.257 2.26 584382 3.867
"LSSWE" "HiC_scaffold_23" 14014711 57.341 2.08 273605 7.602
"LSSWE" "HiC_scaffold_24" 507766 0 NA NA NA
"LSSWE" "HiC_scaffold_24" 508348 0 0 582 0
"LSSWE" "HiC_scaffold_24" 958807 0 0 450459 0
"LSSWE" "HiC_scaffold_24" 974276 0 0 15469 0
"LSSWE" "HiC_scaffold_24" 1186751 1.087 1.09 212475 5.13
"LSSWE" "HiC_scaffold_24" 1577788 3.285 2.2 391037 5.626
"LSSWE" "HiC_scaffold_24" 1690637 3.285 0 112849 0
"LSSWE" "HiC_scaffold_24" 2019744 3.285 0 329107 0
"LSSWE" "HiC_scaffold_24" 2237883 3.285 0 218139 0
"LSSWE" "HiC_scaffold_24" 2402873 4.925 1.64 164990 9.94
"LSSWE" "HiC_scaffold_24" 2438181 4.925 0 35308 0
"LSSWE" "HiC_scaffold_24" 2883439 5.738 0.81 445258 1.819
"LSSWE" "HiC_scaffold_24" 3015451 5.738 0 132012 0
"LSSWE" "HiC_scaffold_24" 3464625 6.293 0.55 449174 1.224
"LSSWE" "HiC_scaffold_24" 4021216 6.293 0 556591 0
"LSSWE" "HiC_scaffold_24" 4392546 8.554 2.26 371330 6.086
"LSSWE" "HiC_scaffold_24" 4446545 15.441 6.89 53999 127.595
"LSSWE" "HiC_scaffold_24" 5255674 16.559 1.12 809129 1.384
"LSSWE" "HiC_scaffold_24" 5923626 17.676 1.12 667952 1.677
"LSSWE" "HiC_scaffold_24" 6061141 17.676 0 137515 0
"LSSWE" "HiC_scaffold_24" 6144479 17.676 0 83338 0
"LSSWE" "HiC_scaffold_24" 6280624 18.232 0.56 136145 4.113
"LSSWE" "HiC_scaffold_24" 6322813 18.232 0 42189 0
"LSSWE" "HiC_scaffold_24" 6568175 26.635 8.4 245362 34.235
"LSSWE" "HiC_scaffold_24" 6945855 27.752 1.12 377680 2.965
"LSSWE" "HiC_scaffold_24" 7042880 30.012 2.26 97025 23.293
"LSSWE" "HiC_scaffold_24" 7047078 30.012 0 4198 0
"LSSWE" "HiC_scaffold_24" 7474893 34.64 4.63 427815 10.822
"LSSWE" "HiC_scaffold_24" 7693489 38.665 4.02 218596 18.39
"LSSWE" "HiC_scaffold_24" 8105520 40.351 1.69 412031 4.102
"LSSWE" "HiC_scaffold_24" 8386981 42.585 2.23 281461 7.923
"LSSWE" "HiC_scaffold_24" 10210220 43.703 1.12 1823239 0.614
"LSSWE" "HiC_scaffold_24" 10419887 47.061 3.36 209667 16.025
"LSSWE" "HiC_scaffold_24" 10520812 47.061 0 100925 0
"LSSWE" "HiC_scaffold_24" 10531118 47.061 0 10306 0
"LSSWE" "HiC_scaffold_24" 10531479 47.061 0 361 0
"LSSWE" "HiC_scaffold_24" 10949329 47.061 0 417850 0
"LSSWE" "HiC_scaffold_24" 10975347 55.464 8.4 26018 322.853
"LSSWE" "HiC_scaffold_24" 11234750 55.464 0 259403 0
"LSSWE" "HiC_scaffold_24" 11235093 58.894 3.43 343 10000
"LSSWE" "HiC_scaffold_24" 11870418 59.45 0.56 635325 0.881
"LSSWE" "HiC_scaffold_24" 12323902 59.45 0 453484 0
"LSSWE" "HiC_scaffold_24" 12542748 59.45 0 218846 0
"LSSWE" "HiC_scaffold_24" 12543098 59.45 0 350 0
"LSSWE" "HiC_scaffold_24" 12645048 59.45 0 101950 0
"LSSWE" "HiC_scaffold_24" 12720510 59.45 0 75462 0
"LSSWE" "HiC_scaffold_24" 13210292 59.45 0 489782 0
"LSSWE" "HiC_scaffold_24" 13240068 59.45 0 29776 0
"LSSWE" "HiC_scaffold_24" 13277758 59.45 0 37690 0
"LSSWE" "HiC_scaffold_25" 616512 0 NA NA NA
"LSSWE" "HiC_scaffold_25" 1796323 0 0 1179811 0
"LSSWE" "HiC_scaffold_25" 1842459 0 0 46136 0
"LSSWE" "HiC_scaffold_25" 1847652 0.719 0.72 5193 138.648
"LSSWE" "HiC_scaffold_25" 1884116 0.719 0 36464 0
"LSSWE" "HiC_scaffold_25" 2136653 0.719 0 252537 0
"LSSWE" "HiC_scaffold_25" 3288292 0.719 0 1151639 0
"LSSWE" "HiC_scaffold_25" 3293187 1.275 0.56 4895 114.402
"LSSWE" "HiC_scaffold_25" 3342848 1.275 0 49661 0
"LSSWE" "HiC_scaffold_25" 3370679 1.275 0 27831 0
"LSSWE" "HiC_scaffold_25" 3824675 2.961 1.69 453996 3.722
"LSSWE" "HiC_scaffold_25" 3874476 2.961 0 49801 0
"LSSWE" "HiC_scaffold_25" 4365190 2.961 0 490714 0
"LSSWE" "HiC_scaffold_25" 4754461 5.221 2.26 389271 5.806
"LSSWE" "HiC_scaffold_25" 4794599 5.221 0 40138 0
"LSSWE" "HiC_scaffold_25" 4809227 6.906 1.68 14628 114.848
"LSSWE" "HiC_scaffold_25" 4898605 6.906 0 89378 0
"LSSWE" "HiC_scaffold_25" 5518964 7.462 0.56 620359 0.903
"LSSWE" "HiC_scaffold_25" 5604993 13.173 5.71 86029 66.373
"LSSWE" "HiC_scaffold_25" 6019891 16.014 2.84 414898 6.845
"LSSWE" "HiC_scaffold_25" 6920868 17.132 1.12 900977 1.243
"LSSWE" "HiC_scaffold_25" 7406270 17.687 0.55 485402 1.133
"LSSWE" "HiC_scaffold_25" 7622144 17.687 0 215874 0
"LSSWE" "HiC_scaffold_25" 7656838 17.687 0 34694 0
"LSSWE" "HiC_scaffold_25" 8223283 21.117 3.43 566445 6.055
"LSSWE" "HiC_scaffold_25" 8308892 22.784 1.67 85609 19.507
"LSSWE" "HiC_scaffold_25" 8558033 23.901 1.12 249141 4.495
"LSSWE" "HiC_scaffold_25" 8951976 24.457 0.56 393943 1.422
"LSSWE" "HiC_scaffold_25" 8996825 24.457 0 44849 0
"LSSWE" "HiC_scaffold_25" 9413531 25.568 1.11 416706 2.664
"LSSWE" "HiC_scaffold_25" 9678712 26.123 0.55 265181 2.074
"LSSWE" "HiC_scaffold_25" 10243582 26.679 0.56 564870 0.991
"LSSWE" "HiC_scaffold_25" 10389933 28.914 2.24 146351 15.306
"LSSWE" "HiC_scaffold_25" 10979426 30.599 1.68 589493 2.85
"LSSWE" "HiC_scaffold_25" 10981403 30.599 0 1977 0
"LSSWE" "HiC_scaffold_25" 11345657 30.599 0 364254 0
"LSSWE" "HiC_scaffold_25" 11560734 31.717 1.12 215077 5.207
"LSSWE" "HiC_scaffold_25" 11984909 32.834 1.12 424175 2.64
"LSSWE" "HiC_scaffold_25" 12012962 32.834 0 28053 0
"LSSWE" "HiC_scaffold_25" 12486981 32.834 0 474019 0
"LSSWE" "HiC_scaffold_25" 12488839 32.834 0 1858 0
"LSSWE" "HiC_scaffold_25" 12604086 32.834 0 115247 0
"LSSWE" "HiC_scaffold_25" 13421062 32.834 0 816976 0
"LSSWE" "HiC_scaffold_26" 904292 0 NA NA NA
"LSSWE" "HiC_scaffold_26" 1202531 0 0 298239 0
"LSSWE" "HiC_scaffold_26" 1427807 0 0 225276 0
"LSSWE" "HiC_scaffold_26" 1819502 0 0 391695 0
"LSSWE" "HiC_scaffold_26" 1926935 0.556 0.56 107433 5.213
"LSSWE" "HiC_scaffold_26" 1949396 0.556 0 22461 0
"LSSWE" "HiC_scaffold_26" 2063237 3.985 3.43 113841 30.13
"LSSWE" "HiC_scaffold_26" 2406745 3.985 0 343508 0
"LSSWE" "HiC_scaffold_26" 2524143 4.541 0.56 117398 4.77
"LSSWE" "HiC_scaffold_26" 2652587 4.541 0 128444 0
"LSSWE" "HiC_scaffold_26" 2721799 7.9 3.36 69212 48.546
"LSSWE" "HiC_scaffold_26" 3182504 9.017 1.12 460705 2.431
"LSSWE" "HiC_scaffold_26" 3183442 9.017 0 938 0
"LSSWE" "HiC_scaffold_26" 3341507 9.017 0 158065 0
"LSSWE" "HiC_scaffold_26" 3700636 9.017 0 359129 0
"LSSWE" "HiC_scaffold_26" 3898413 9.017 0 197777 0
"LSSWE" "HiC_scaffold_26" 3899058 9.017 0 645 0
"LSSWE" "HiC_scaffold_26" 4188238 10.128 1.11 289180 3.838
"LSSWE" "HiC_scaffold_26" 4325907 10.684 0.56 137669 4.068
"LSSWE" "HiC_scaffold_26" 4582016 10.684 0 256109 0
"LSSWE" "HiC_scaffold_26" 4610158 13.525 2.84 28142 100.917
"LSSWE" "HiC_scaffold_26" 4790723 16.367 2.84 180565 15.728
"LSSWE" "HiC_scaffold_26" 5328995 18.052 1.68 538272 3.121
"LSSWE" "HiC_scaffold_26" 5557015 18.052 0 228020 0
"LSSWE" "HiC_scaffold_26" 5780543 19.738 1.69 223528 7.561
"LSSWE" "HiC_scaffold_26" 6130086 21.998 2.26 349543 6.466
"LSSWE" "HiC_scaffold_26" 6418614 24.233 2.23 288528 7.729
"LSSWE" "HiC_scaffold_26" 6484694 27.663 3.43 66080 51.907
"LSSWE" "HiC_scaffold_26" 6580405 28.218 0.55 95711 5.746
"LSSWE" "HiC_scaffold_26" 7043473 28.218 0 463068 0
"LSSWE" "HiC_scaffold_26" 7054945 28.218 0 11472 0
"LSSWE" "HiC_scaffold_26" 7063549 30.479 2.26 8604 262.669
"LSSWE" "HiC_scaffold_26" 7519193 31.034 0.55 455644 1.207
"LSSWE" "HiC_scaffold_26" 7630424 31.59 0.56 111231 5.035
"LSSWE" "HiC_scaffold_26" 7705676 33.275 1.68 75252 22.325
"LSSWE" "HiC_scaffold_26" 7814377 33.275 0 108701 0
"LSSWE" "HiC_scaffold_26" 7898643 33.831 0.56 84266 6.646
"LSSWE" "HiC_scaffold_26" 8098281 33.831 0 199638 0
"LSSWE" "HiC_scaffold_26" 8183711 36.673 2.84 85430 33.244
"LSSWE" "HiC_scaffold_26" 8611898 42.986 6.31 428187 14.737
"LSSWE" "HiC_scaffold_26" 9050019 45.827 2.84 438121 6.482
"LSSWE" "HiC_scaffold_26" 9737471 48.069 2.24 687452 3.258
"LSSWE" "HiC_scaffold_26" 10094250 48.069 0 356779 0
"LSSWE" "HiC_scaffold_26" 10332767 49.754 1.68 238517 7.044
"LSSWE" "HiC_scaffold_26" 10659024 49.754 0 326257 0
"LSSWE" "HiC_scaffold_26" 10911349 50.342 0.59 252325 2.338
"LSSWE" "HiC_scaffold_26" 11219142 50.931 0.59 307793 1.917
"LSSWE" "HiC_scaffold_26" 11383944 50.931 0 164802 0
"LSSWE" "HiC_scaffold_26" 11405631 50.931 0 21687 0
"LSSWE" "HiC_scaffold_26" 11931802 50.931 0 526171 0
"LSSWE" "HiC_scaffold_27" 1521906 0 NA NA NA
"LSSWE" "HiC_scaffold_27" 2017352 0 0 495446 0
"LSSWE" "HiC_scaffold_27" 2123980 0.926 0.93 106628 8.722
"LSSWE" "HiC_scaffold_27" 2170126 0.926 0 46146 0
"LSSWE" "HiC_scaffold_27" 2641444 2.277 1.35 471318 2.864
"LSSWE" "HiC_scaffold_27" 2829960 11.795 9.52 188516 50.5
"LSSWE" "HiC_scaffold_27" 2926787 11.795 0 96827 0
"LSSWE" "HiC_scaffold_27" 3581733 18.187 6.39 654946 9.757
"LSSWE" "HiC_scaffold_27" 3898764 19.872 1.68 317031 5.299
"LSSWE" "HiC_scaffold_27" 4145505 19.872 0 246741 0
"LSSWE" "HiC_scaffold_27" 4578635 20.428 0.56 433130 1.293
"LSSWE" "HiC_scaffold_27" 4699997 22.113 1.68 121362 13.843
"LSSWE" "HiC_scaffold_27" 5022019 26.139 4.03 322022 12.515
"LSSWE" "HiC_scaffold_27" 6166193 26.139 0 1144174 0
